,class_name,next_class_name
1810,android.support.v7.widget.ButtonBarLayout,androidx.appcompat.widget.ButtonBarLayout
1811,android.support.v7.widget.CardView,androidx.cardview.widget.CardView
1812,android.support.v7.widget.CardViewApi17Impl,androidx.cardview.widget.CardViewApi17Impl
1813,android.support.v7.widget.CardViewApi21Impl,androidx.cardview.widget.CardViewApi21Impl
1814,android.support.v7.widget.CardViewBaseImpl,androidx.cardview.widget.CardViewBaseImpl
1815,android.support.v7.widget.CardViewDelegate,androidx.cardview.widget.CardViewDelegate
1816,android.support.v7.widget.CardViewImpl,androidx.cardview.widget.CardViewImpl
1817,android.support.v7.widget.ChildHelper,androidx.recyclerview.widget.ChildHelper
1818,android.support.v7.widget.ContentFrameLayout,androidx.appcompat.widget.ContentFrameLayout
1819,android.support.v7.widget.DecorContentParent,androidx.appcompat.widget.DecorContentParent
1820,android.support.v7.widget.DecorToolbar,androidx.appcompat.widget.DecorToolbar
1821,android.support.v7.widget.DefaultItemAnimator,androidx.recyclerview.widget.DefaultItemAnimator
1822,android.support.v7.widget.DialogTitle,androidx.appcompat.widget.DialogTitle
1823,android.support.v7.widget.DividerItemDecoration,androidx.recyclerview.widget.DividerItemDecoration
1824,android.support.v7.widget.DrawableUtils,androidx.appcompat.widget.DrawableUtils
1825,android.support.v7.widget.DropDownListView,androidx.appcompat.widget.DropDownListView
1826,android.support.v7.widget.FastScroller,androidx.recyclerview.widget.FastScroller
1827,android.support.v7.widget.FitWindowsFrameLayout,androidx.appcompat.widget.FitWindowsFrameLayout
1828,android.support.v7.widget.FitWindowsLinearLayout,androidx.appcompat.widget.FitWindowsLinearLayout
1829,android.support.v7.widget.FitWindowsViewGroup,androidx.appcompat.widget.FitWindowsViewGroup
1830,android.support.v7.widget.ForwardingListener,androidx.appcompat.widget.ForwardingListener
1831,android.support.v7.widget.GapWorker,androidx.recyclerview.widget.GapWorker
1832,android.support.v7.widget.GridLayout,androidx.gridlayout.widget.GridLayout
1833,android.support.v7.widget.GridLayoutManager,androidx.recyclerview.widget.GridLayoutManager
1834,android.support.v7.widget.helper.ItemTouchHelper,androidx.recyclerview.widget.ItemTouchHelper
1835,android.support.v7.widget.helper.ItemTouchUIUtil,androidx.recyclerview.widget.ItemTouchUIUtil
1836,android.support.v7.widget.helper.ItemTouchUIUtilImpl,androidx.recyclerview.widget.ItemTouchUIUtilImpl
1837,android.support.v7.widget.LayoutState,androidx.recyclerview.widget.LayoutState
1838,android.support.v7.widget.LinearLayoutCompat,androidx.appcompat.widget.LinearLayoutCompat
1839,android.support.v7.widget.LinearLayoutManager,androidx.recyclerview.widget.LinearLayoutManager
1840,android.support.v7.widget.LinearSmoothScroller,androidx.recyclerview.widget.LinearSmoothScroller
1841,android.support.v7.widget.LinearSnapHelper,androidx.recyclerview.widget.LinearSnapHelper
1842,android.support.v7.widget.ListPopupWindow,androidx.appcompat.widget.ListPopupWindow
1843,android.support.v7.widget.MenuItemHoverListener,androidx.appcompat.widget.MenuItemHoverListener
1844,android.support.v7.widget.MenuPopupWindow,androidx.appcompat.widget.MenuPopupWindow
1845,android.support.v7.widget.OpReorderer,androidx.recyclerview.widget.OpReorderer
1846,android.support.v7.widget.OrientationHelper,androidx.recyclerview.widget.OrientationHelper
1847,android.support.v7.widget.PagerSnapHelper,androidx.recyclerview.widget.PagerSnapHelper
1848,android.support.v7.widget.PopupMenu,androidx.appcompat.widget.PopupMenu
1849,android.support.v7.widget.RecyclerView,androidx.recyclerview.widget.RecyclerView
1850,android.support.v7.widget.RecyclerViewAccessibilityDelegate,androidx.recyclerview.widget.RecyclerViewAccessibilityDelegate
1851,android.support.v7.widget.ResourcesWrapper,androidx.appcompat.widget.ResourcesWrapper
1852,android.support.v7.widget.RoundRectDrawable,androidx.cardview.widget.RoundRectDrawable
1853,android.support.v7.widget.RoundRectDrawableWithShadow,androidx.cardview.widget.RoundRectDrawableWithShadow
1854,android.support.v7.widget.RtlSpacingHelper,androidx.appcompat.widget.RtlSpacingHelper
1855,android.support.v7.widget.ScrollbarHelper,androidx.recyclerview.widget.ScrollbarHelper
1856,android.support.v7.widget.ScrollingTabContainerView,androidx.appcompat.widget.ScrollingTabContainerView
1857,android.support.v7.widget.SearchView,androidx.appcompat.widget.SearchView
1858,android.support.v7.widget.ShareActionProvider,androidx.appcompat.widget.ShareActionProvider
1859,android.support.v7.widget.SimpleItemAnimator,androidx.recyclerview.widget.SimpleItemAnimator
1860,android.support.v7.widget.SnapHelper,androidx.recyclerview.widget.SnapHelper
1861,android.support.v7.widget.StaggeredGridLayoutManager,androidx.recyclerview.widget.StaggeredGridLayoutManager
1862,android.support.v7.widget.SuggestionsAdapter,androidx.appcompat.widget.SuggestionsAdapter
1863,android.support.v7.widget.SwitchCompat,androidx.appcompat.widget.SwitchCompat
1864,android.support.v7.widget.ThemedSpinnerAdapter,androidx.appcompat.widget.ThemedSpinnerAdapter
1865,android.support.v7.widget.ThemeUtils,androidx.appcompat.widget.ThemeUtils
1866,android.support.v7.widget.TintContextWrapper,androidx.appcompat.widget.TintContextWrapper
1867,android.support.v7.widget.TintInfo,androidx.appcompat.widget.TintInfo
1868,android.support.v7.widget.TintResources,androidx.appcompat.widget.TintResources
1869,android.support.v7.widget.TintTypedArray,androidx.appcompat.widget.TintTypedArray
1870,android.support.v7.widget.Toolbar,androidx.appcompat.widget.Toolbar
1871,android.support.v7.widget.ToolbarWidgetWrapper,androidx.appcompat.widget.ToolbarWidgetWrapper
1872,android.support.v7.widget.TooltipCompat,androidx.appcompat.widget.TooltipCompat
1873,android.support.v7.widget.TooltipCompatHandler,androidx.appcompat.widget.TooltipCompatHandler
1874,android.support.v7.widget.TooltipPopup,androidx.appcompat.widget.TooltipPopup
1875,android.support.v7.widget.util.SortedListAdapterCallback,androidx.recyclerview.widget.SortedListAdapterCallback
1876,android.support.v7.widget.VectorEnabledTintResources,androidx.appcompat.widget.VectorEnabledTintResources
1877,android.support.v7.widget.ViewBoundsCheck,androidx.recyclerview.widget.ViewBoundsCheck
1878,android.support.v7.widget.ViewInfoStore,androidx.recyclerview.widget.ViewInfoStore
1879,android.support.v7.widget.ViewStubCompat,androidx.appcompat.widget.ViewStubCompat
1880,android.support.v7.widget.ViewUtils,androidx.appcompat.widget.ViewUtils
1881,android.support.v7.widget.WithHint,androidx.appcompat.widget.WithHint
1882,android.support.wear.activity.ConfirmationActivity,androidx.wear.activity.ConfirmationActivity
1883,android.support.wear.ambient.AmbientDelegate,androidx.wear.ambient.AmbientDelegate
1884,android.support.wear.ambient.AmbientMode,androidx.wear.ambient.AmbientMode
1885,android.support.wear.ambient.AmbientModeSupport,androidx.wear.ambient.AmbientModeSupport
1886,android.support.wear.ambient.SharedLibraryVersion,androidx.wear.ambient.SharedLibraryVersion
1887,android.support.wear.ambient.WearableControllerProvider,androidx.wear.ambient.WearableControllerProvider
1888,android.support.wear.internal.widget.drawer.MultiPagePresenter,androidx.wear.internal.widget.drawer.MultiPagePresenter
1889,android.support.wear.internal.widget.drawer.MultiPageUi,androidx.wear.internal.widget.drawer.MultiPageUi
1890,android.support.wear.internal.widget.drawer.SinglePagePresenter,androidx.wear.internal.widget.drawer.SinglePagePresenter
1891,android.support.wear.internal.widget.drawer.SinglePageUi,androidx.wear.internal.widget.drawer.SinglePageUi
1892,android.support.wear.internal.widget.drawer.WearableNavigationDrawerPresenter,androidx.wear.internal.widget.drawer.WearableNavigationDrawerPresenter
1893,android.support.wear.internal.widget.ResourcesUtil,androidx.wear.internal.widget.ResourcesUtil
1894,android.support.wear.R,androidx.wear.R
1895,android.support.wear.utils.MetadataConstants,androidx.wear.utils.MetadataConstants
1896,android.support.wear.widget.BezierSCurveInterpolator,androidx.wear.widget.BezierSCurveInterpolator
1897,android.support.wear.widget.BoxInsetLayout,androidx.wear.widget.BoxInsetLayout
1898,android.support.wear.widget.CircledImageView,androidx.wear.widget.CircledImageView
1899,android.support.wear.widget.CircularProgressLayout,androidx.wear.widget.CircularProgressLayout
1900,android.support.wear.widget.CircularProgressLayoutController,androidx.wear.widget.CircularProgressLayoutController
1901,android.support.wear.widget.ConfirmationOverlay,androidx.wear.widget.ConfirmationOverlay
1902,android.support.wear.widget.CurvingLayoutCallback,androidx.wear.widget.CurvingLayoutCallback
1903,android.support.wear.widget.drawer.AbsListViewFlingWatcher,androidx.wear.widget.drawer.AbsListViewFlingWatcher
1904,android.support.wear.widget.drawer.FlingWatcherFactory,androidx.wear.widget.drawer.FlingWatcherFactory
1905,android.support.wear.widget.drawer.NestedScrollViewFlingWatcher,androidx.wear.widget.drawer.NestedScrollViewFlingWatcher
1906,android.support.wear.widget.drawer.PageIndicatorView,androidx.wear.widget.drawer.PageIndicatorView
1907,android.support.wear.widget.drawer.RecyclerViewFlingWatcher,androidx.wear.widget.drawer.RecyclerViewFlingWatcher
1908,android.support.wear.widget.drawer.ScrollViewFlingWatcher,androidx.wear.widget.drawer.ScrollViewFlingWatcher
1909,android.support.wear.widget.drawer.WearableActionDrawerMenu,androidx.wear.widget.drawer.WearableActionDrawerMenu
1910,android.support.wear.widget.drawer.WearableActionDrawerView,androidx.wear.widget.drawer.WearableActionDrawerView
1911,android.support.wear.widget.drawer.WearableDrawerController,androidx.wear.widget.drawer.WearableDrawerController
1912,android.support.wear.widget.drawer.WearableDrawerLayout,androidx.wear.widget.drawer.WearableDrawerLayout
1913,android.support.wear.widget.drawer.WearableDrawerView,androidx.wear.widget.drawer.WearableDrawerView
1914,android.support.wear.widget.drawer.WearableNavigationDrawerView,androidx.wear.widget.drawer.WearableNavigationDrawerView
1915,android.support.wear.widget.ProgressDrawable,androidx.wear.widget.ProgressDrawable
1916,android.support.wear.widget.ResourcesUtil,androidx.wear.widget.ResourcesUtil
1917,android.support.wear.widget.RoundedDrawable,androidx.wear.widget.RoundedDrawable
1918,android.support.wear.widget.ScrollManager,androidx.wear.widget.ScrollManager
1919,android.support.wear.widget.SimpleAnimatorListener,androidx.wear.widget.SimpleAnimatorListener
1920,android.support.wear.widget.SwipeDismissFrameLayout,androidx.wear.widget.SwipeDismissFrameLayout
1921,android.support.wear.widget.SwipeDismissLayout,androidx.wear.widget.SwipeDismissLayout
1922,android.support.wear.widget.WearableLinearLayoutManager,androidx.wear.widget.WearableLinearLayoutManager
1923,android.support.wear.widget.WearableRecyclerView,androidx.wear.widget.WearableRecyclerView
1924,android.test.espresso.base.BaseLayerModule_FailureHandlerHolder_Factory,androidx.test.espresso.base.BaseLayerModule_FailureHandlerHolder_Factory
1925,android.test.espresso.base.BaseLayerModule_ProvideActiveRootListerVactory,androidx.test.espresso.base.BaseLayerModule_ProvideActiveRootListerFactory
1926,android.test.espresso.base.BaseLayerModule_ProvideCompatAsyncTaskMonitorFactory,androidx.test.espresso.base.BaseLayerModule_ProvideCompatAsyncTaskMonitorFactory
1927,android.test.espresso.base.BaseLayerModule_ProvideDynamicNotiferFactory,androidx.test.espresso.base.BaseLayerModule_ProvideDynamicNotiferFactory
1928,android.test.espresso.base.BaseLayerModule_ProvideEventInjectorFactory,androidx.test.espresso.base.BaseLayerModule_ProvideEventInjectorFactory
1929,android.test.espresso.base.BaseLayerModule_ProvideFailureHanderFactory,androidx.test.espresso.base.BaseLayerModule_ProvideFailureHanderFactory
1930,android.test.espresso.base.BaseLayerModule_ProvideFailureHandlerFactory,androidx.test.espresso.base.BaseLayerModule_ProvideFailureHandlerFactory
1931,android.test.espresso.base.BaseLayerModule_ProvideLifecycleMonitorFactory,androidx.test.espresso.base.BaseLayerModule_ProvideLifecycleMonitorFactory
1932,android.test.espresso.base.BaseLayerModule_ProvideMainLooperFactory,androidx.test.espresso.base.BaseLayerModule_ProvideMainLooperFactory
1933,android.test.espresso.base.BaseLayerModule_ProvideMainThreadExecutorFactory,androidx.test.espresso.base.BaseLayerModule_ProvideMainThreadExecutorFactory
1934,android.test.espresso.base.BaseLayerModule_ProvideRemoteExecutorFactory,androidx.test.espresso.base.BaseLayerModule_ProvideRemoteExecutorFactory
1935,android.test.espresso.base.BaseLayerModule_ProvideSdkAsyncTaskMonitorFactory,androidx.test.espresso.base.BaseLayerModule_ProvideSdkAsyncTaskMonitorFactory
1936,android.test.espresso.base.BaseLayerModule_ProvideTargetContextFactory,androidx.test.espresso.base.BaseLayerModule_ProvideTargetContextFactory
1937,android.app.ExpandableListActivity,androidx.recyclerview.widget.RecyclerView
1938,android.app.IntentService,androidx.work.WorkManager
1939,android.app.IntentService,androidx.core.app.JobIntentService
1940,android.app.LauncherActivity,androidx.recyclerview.widget.RecyclerView
1941,android.app.ListActivity,androidx.fragment.app.ListFragment
1942,android.app.ListActivity,androidx.recyclerview.widget.RecyclerView
1943,android.app.Fragment.InstantiationException,androidx.fragment.app.Fragment.InstantiationException
1944,android.app.Fragment,androidx.fragment.app.Fragment
1945,android.app.Fragment.SavedState,androidx.fragment.app.Fragment.SavedState
1946,android.provider.FontRequest,androidx.core.provider.FontRequest
1947,android.provider.FontsContract.Columns,androidx.core.provider.FontsContractCompat.Columns
1948,android.provider.FontsContract.FontFamilyResult,androidx.core.provider.FontsContractCompat.FontFamilyResult
1949,android.provider.FontsContract.FontInfo,androidx.core.provider.FontsContractCompat.FontInfo
1950,android.provider.FontsContract.FontRequestCallback,androidx.core.provider.FontsContractCompat.FontRequestCallback
1951,android.provider.FontsContract,androidx.core.provider.FontsContractCompat
1952,android.app.DialogFragment,androidx.fragment.app.DialogFragment
1953,android.app.FragmentContainer,androidx.fragment.app.FragmentContainer
1954,android.app.FragmentController,androidx.fragment.app.FragmentController
1955,android.app.FragmentHostCallback,androidx.fragment.app.FragmentHostCallback
1956,android.app.FragmentManager.BackStackEntry,androidx.fragment.app.FragmentManager.BackStackEntry
1957,android.app.FragmentManager.FragmentLifecycleCallbacks,androidx.fragment.app.FragmentManager.FragmentLifecycleCallbacks
1958,android.app.FragmentManager,androidx.fragment.app.FragmentManager
1959,android.app.FragmentManager.OnBackStackChangedListener,androidx.fragment.app.FragmentManager.OnBackStackChangedListener
1960,android.app.FragmentManagerNonConfig,androidx.fragment.app.FragmentManagerNonConfig
1961,android.app.FragmentTransaction,androidx.fragment.app.FragmentTransaction
1962,android.app.ListFragment,androidx.fragment.app.ListFragment
1963,android.app.LoaderManager,androidx.loader.app.LoaderManager
1964,android.app.LoaderManager.LoaderCallbacks,androidx.loader.app.LoaderManager.LoaderCallbacks
1965,android.content.AsyncTaskLoader,androidx.loader.content.AsyncTaskLoader
